champassak_integrated;Champassak Integrated;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
change_border_policy;Change Border Policy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
change_to_catholic;Change to Catholic;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
change_to_orthodox;Change to Orthodox;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
change_to_protestant;Change to Protestant;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
change_to_sunni;Change to Sunni;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
changed_religion;Changed Religion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
charlottetown_conference;Charlottetown Conference;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
chose_door_one;Chose Door One;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
chose_door_two;Chose Door Two;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
christian_oppression;Christian Oppression;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
christianity_ban_repealed;Christianity Ban Repealed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
civilize_ai_countries;Civilize Ai Countries;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
civilizing_congo;Civilizing Congo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_andorra;Claim Andorra;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_arabian_peninsula;Claim Arabian Peninsula;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_galicia;Claim Galicia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_greater_albania;Claim Greater Albania;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_greater_mongolia;Claim Greater Mongolia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_liechenstein;Claim Liechenstein;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_luxmebourg;Claim Luxmebourg;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_monaco;Claim Monaco;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_pontus;Claim Pontus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_santa_catarina;Claim Santa Catarina;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claim_wallonia;Claim Wallonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_aosta;Claimed Aosta;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_arab_coast;Claimed Arab Coast;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_aragon;Claimed Aragon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_argentinian_chaco;Claimed Argentinian Chaco;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_authority_over_holy_land;Claimed Authority over Holy Land;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_bosnia;Claimed Bosnia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_croatia;Claimed Croatia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_eastern_poland;Claimed Eastern Poland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_assyria;Claimed Greater Assyria;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_bengal;Claimed Greater Bengal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_croatia;Claimed Greater Croatia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_macedonia;Claimed Greater Macedonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_nepal;Claimed Greater Nepal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_serbia;Claimed Greater Serbia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_syria;Claimed Greater Syria;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_tibet;Claimed Greater Tibet;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_turkey;Claimed Greater Turkey;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_greater_ukraine;Claimed Greater Ukraine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_hail;Claimed Hail;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_korea;Claimed Korea;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_namibia;Claimed Namibia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_natalia;Claimed Natalia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_negusa_nagast;Claimed Negusa Nagast;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_nejd;Claimed Nejd;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_north_cape_colony;Claimed North Cape Colony;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_north_caucasus;Claimed North Caucasus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_oranje;Claimed Oranje;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_savoy;Claimed Savoy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_sekondi;Claimed Sekondi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_the_caribbean;Claimed The Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_the_persian_gulf;Claimed The Persian Gulf;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_tisza;Claimed Tisza;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_transnitria;Claimed Transnitria;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_transvaal;Claimed Transvaal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_xhosa;Claimed Xhosa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
claimed_yemen;Claimed Yemen;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clean_up_ai_fengtian;Clean Up Ai Fengtian;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clean_up_france_lost_rhine_crisis;Clean Up France Lost Rhine Crisis;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
clean_up_unciv_monarchy;Clean Up Unciv Monarchy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cleanup_colonial_infamy;Cleanup Colonial Infamy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cleanup_morocco;Cleanup Morocco;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cleanup_tibet;Cleanup Tibet;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
coalition_member;Coalition Member;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cochinchina_campaign;Cochinchina Campaign;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
code_of_laws;Code of Laws;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
codificazione_estense_si;Codificazione Estense Si;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
COL_independence_refused;COL Independence Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cologne_cathedral_build;Cologne Cathedral Build;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonial_beginnings;Colonial Beginnings;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonial_company_gov;Colonial Company Gov;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonial_conference;Colonial Conference;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonial_genocide_only;Colonial Genocide Only;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonialfairplanner;Colonialfairplanner;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colonize_uriankhai;Colonize Uriankhai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colony_rebel_again;Colony Rebel Again;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colorado_rule;Colorado Rule;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
colorado_victory;Colorado Victory;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
come_see_me_grigori;Come See Me Grigori;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
come_to_the_new_world;Come to The New World;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
committee_polish_independence;Committee Polish Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
commodities_in_south_east_asia_placed;Commodities in South East Asia Placed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
commodore_perry_expedition;Commodore Perry Expedition;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Conceded_Finland;Conceded Finland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
concentration_camps;Concentration Camps;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
confederation_we_have_applied;Confederation We Have Applied;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_failed;Congo Failed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_free_state_born;Congo Free State Born;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_free_state_over;Congo Free State Over;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_liferating_done;Congo Liferating Done;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_organized;Congo Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congo_renamed;Congo Renamed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
congress_released_country;Congress Released Country;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
conquest_adriatic_happened;Conquest Adriatic Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
conquest_of_jambi;Conquest of Jambi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
conquest_of_the_chaco;Conquest of The Chaco;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
conquest_of_the_desert;Conquest of The Desert;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
conquest_of_the_south;Conquest of The South;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
consulted_fudai;Consulted Fudai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
consulted_tozama;Consulted Tozama;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
convention_of_balta_liman;Convention of Balta Liman;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
convention_of_peking;Convention of Peking;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
copenhagen_convention_called;Copenhagen Convention Called;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
CopenhagenFort;Copenhagen Fort;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
corn_laws_repealed_flag;Corn Laws Repealed Flag;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
coronation_of_pedro;Coronation of Pedro;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
corrientes_conquered;Corrientes Conquered;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
corrientes_is_ready_for_war;Corrientes Is Ready for War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
corwin_amendment_enacted;Corwin Amendment Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
costa_rica_independence;Costa Rica Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
counting_payments;Counting Payments;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
country_looking_through_options;Country Looking Through Options;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
country_trying_to_expel_the_manchus;Country Trying to Expel The Manchus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
court_yard_speech_held;Court Yard Speech Held;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
create_zapadoslavia;Create Zapadoslavia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_aden_protectorate;Created Aden Protectorate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_cambodian_protectorate;Created Cambodian Protectorate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_french_indochina;Created French Indochina;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_iberia;Created Iberia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_oman_protectorate;Created Oman Protectorate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
created_trucial_protectorate;Created Trucial Protectorate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cremieux_decree;Cremieux Decree;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crete_excavation_rights;Crete Excavation Rights;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crete_refused;Crete Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crimea_has_happened;Crimea Has Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crimean_war;Crimean War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crisis_on_the_rhine;Crisis on The Rhine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
croatia_rename_cro;Croatia Rename Cro;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
croatia_rename_hun;Croatia Rename Hun;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
crown_from_the_gutter;Crown from The Gutter;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
CrystalPalace;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
CSA_created;CSA Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
csa_released;Csa Released;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
custers_expedition_sent;Custers Expedition Sent;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cutoff_reactionary_UH_1;Cutoff Reactionary UH 1;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cutoff_reactionary_UH_3;Cutoff Reactionary UH 3;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cutoff_reactionary_UH_5;Cutoff Reactionary UH 5;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
cyprus_convention;Cyprus Convention;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
czechoslovakia_formed;Czechoslovakia Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dagestani_caucasian_war_ended;Dagestani Caucasian War Ended;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dahomey_organized;Dahomey Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
daimyos_united;Daimyos United;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DAK_created;DAK Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dalmatia_rename_cro;Dalmatia Rename Cro;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dalmatia_rename_ita;Dalmatia Rename Ita;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dalmatia_rename_ser;Dalmatia Rename Ser;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DamienMolokai;Damien Molokai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danish_constitutionalism;Danish Constitutionalism;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danish_independence;Danish Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danish_india_deal;Danish India Deal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dannunzio;Dannunzio;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danube_proposal_in_progress;Danube Proposal in Progress;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danubian_federation_ended;Danubian Federation Ended;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danzig_imperial_shipyard_built;Danzig Imperial Shipyard Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danzig_rename_german;Danzig Rename German;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
danzig_rename_polish;Danzig Rename Polish;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dar_al_funun_built;Dar Al Funun Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dar_es_salaam_built;Dar Es Salaam Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Darwin;Darwin;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
death_of_victoria;Death of Victoria;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
declaration2;Declaration 2;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
declaration3;Declaration 3;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
delay_unciv_annexation;Delay Unciv Annexation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
demanded_port_arthur;Demanded Port Arthur;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
demanded_quebec;Demanded Quebec;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DES_created;DES Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
deseret_claims;Deseret Claims;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
devil_island;Devil Island;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
diamonds_in_kimberley;Diamonds in Kimberley;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
did_not_sell_jade;Did Not Sell Jade;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
die_goettinger_sieben;Die Goettinger Sieben;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
die_goettinger_sieben_approve;Die Goettinger Sieben Approve;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
die_goettinger_sieben_honoured;Die Goettinger Sieben Honoured;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
disable_microstates;Disable Microstates;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dismantle_ottomans;Dismantle Ottomans;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dismantling_treaty;Dismantling Treaty;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
disunited_states;Disunited States;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dmitry_reforms;Dmitry Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
doctrine_of_lapse_has_been_used;Doctrine of Lapse Has Been Used;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
does_not_want_to_be_unified;Does Not Want to Be Unified;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
does_not_want_to_unify;Does Not Want to Unify;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dombau_beginn;Dombau Beginn;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dombau_ja;Dombau Ja;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dombau_nein;Dombau Nein;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
don_pacifico;Don Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dravidistan_formed;Dravidistan Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dred_scott_decision;Dred Scott Decision;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DreyfusGuilty;Dreyfus Guilty;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DreyfusInnocent;Dreyfus Innocent;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
DreyfusTrial;Dreyfus Trial;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dual_monarchy;Dual Monarchy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
duchy_of_lorraine;Duchy of Lorraine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dungan_rebellion;Dungan Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
durand_line;Durand Line;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
durrani_formed;Durrani Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_artois;Dutch Artois;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_prussian_alliance;Dutch Prussian Alliance;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_prussian_alliance_accepted;Dutch Prussian Alliance Accepted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_prussian_alliance_rejected;Dutch Prussian Alliance Rejected;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_arlon;Dutch Rename Arlon;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_brussels;Dutch Rename Brussels;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_charleroi;Dutch Rename Charleroi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_liege;Dutch Rename Liege;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_limburg;Dutch Rename Limburg;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_namur;Dutch Rename Namur;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dutch_rename_tournai;Dutch Rename Tournai;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
dynamic_tag;Dynamic Tag;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
east_africa_company;East Africa Company;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
east_galicia_rename_polish;East Galicia Rename Polish;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
east_galicia_rename_rus;East Galicia Rename Rus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
easter_eggs_enabled;Easter Eggs Enabled;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
easter_rising;Easter Rising;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eastern_christians_up_in_here_yall;Eastern Christians Up in Here Yall;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
edgardo_mortara;Edgardo Mortara;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
educated_princes_refused;Educated Princes Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
education_decree_1863;Education Decree 1863;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egy_clean_up;Egy Clean Up;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egypt_limited_rule_agreed;Egypt Limited Rule Agreed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egypt_refused;Egypt Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egypt_restricted;Egypt Restricted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egypt_rule_restored;Egypt Rule Restored;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egypt_submitted_to_ottomans;Egypt Submitted to Ottomans;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egyptian_excavation_rights;Egyptian Excavation Rights;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egyptian_revolution;Egyptian Revolution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eic_embrace_nepali;Eic Embrace Nepali;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EIC_independence;EIC Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eic_spawned;Eic Spawned;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eic_test;Eic Test;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eiffel_tower_built;Eiffel Tower Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
eiffel_tower_destroyed;Eiffel Tower Destroyed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
el_salvador_independence;El Salvador Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
elementary_my_dear_watson;Elementary My Dear Watson;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
emancipation;Emancipation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_avadhi;Embraced Avadhi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_croats;Embraced Croats;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_czechs;Embraced Czechs;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_jews;Embraced Jews;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_pashtun;Embraced Pashtun;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_poles;Embraced Poles;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_sindi;Embraced Sindi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
embraced_slovenes;Embraced Slovenes;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
empress_of_india;Empress of India;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ems_dispatch_sent;Ems Dispatch Sent;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ems_ukaz_dispatched;Ems Ukaz Dispatched;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enable_debug_decision;Enable Debug Decision;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enact_ismail_pasha_reforms;Enact Ismail Pasha Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enact_rama_iv_reforms;Enact Rama Iv Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enact_rama_v_reforms;Enact Rama V Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enacted_meiji_constitution;Enacted Meiji Constitution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enacted_ottomanism;Enacted Ottomanism;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enacted_siamese_border_treaty;Enacted Siamese Border Treaty;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_dungan_qinghai_rebellion;End Dungan Qinghai Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_mahadist_war;End Mahadist War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_miao_rebellion;End Miao Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_mughals;End Mughals;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_nien_rebellion;End Nien Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_of_monarchy;End of Monarchy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_of_the_confederation;End of The Confederation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
end_panthay_rebellion;End Panthay Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ending_war_now;Ending War Now;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
enemy_of_my_enemy;Enemy of My Enemy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
england_protecting_interests;England Protecting Interests;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ENGRoyalHouseAnglified;ENGRoyal House Anglified;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ENGRoyalHouseSplits;ENGRoyal House Splits;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
entre_rios_has_happened;Entre Rios Has Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
entre_rios_rebellion;Entre Rios Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
erectus;Erectus;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_china_merchants_group;Establish China Merchants Group;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_panslavism;Establish Panslavism;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_the_egyptian_railways;Establish The Egyptian Railways;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_the_kaiping_tramway;Establish The Kaiping Tramway;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_the_kaitakushi;Establish The Kaitakushi;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
establish_the_peking_field_force;Establish The Peking Field Force;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
estonian_renamed_estonia;Estonian Renamed Estonia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
EstrupAssassination;Estrup Assassination;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
